image,p_original,p_translated,delta,flip
00004893_078.png,0.5799667835235596,0.1785672903060913,-0.40139949321746826,0
00028921_001.png,0.5088021159172058,0.22616830468177795,-0.28263381123542786,0
00022143_003.png,0.3973153233528137,0.32810601592063904,-0.06920930743217468,0
00022871_000.png,0.35258111357688904,0.5289098620414734,0.17632874846458435,1
00027933_000.png,0.5762909054756165,0.2543538510799408,-0.32193705439567566,0
00000422_002.png,0.18629708886146545,0.22016987204551697,0.033872783184051514,0
00013207_001.png,0.7816515564918518,0.22185863554477692,-0.5597929209470749,0
00026711_000.png,0.2116413116455078,0.3661789000034332,0.15453758835792542,0
00004755_006.png,0.053988173604011536,0.5781763195991516,0.5241881459951401,1
00023553_000.png,0.2795020639896393,0.28260210156440735,0.0031000375747680664,0
00027298_000.png,0.4079034626483917,0.35721755027770996,-0.05068591237068176,0
00011771_000.png,0.017907503992319107,0.49824634194374084,0.48033883795142174,0
00018457_000.png,0.2783921957015991,0.25452202558517456,-0.02387017011642456,0
00015817_002.png,0.03368118032813072,0.22423581779003143,0.1905546374619007,0
00021481_000.png,0.12950024008750916,0.5263789296150208,0.3968786895275116,1
00003986_002.png,0.36274972558021545,0.19267505407333374,-0.1700746715068817,0
00002424_006.png,0.1379217803478241,0.18386311829090118,0.04594133794307709,0
00008855_005.png,0.041225869208574295,0.07128550112247467,0.030059631913900375,0
00027831_003.png,0.1524924635887146,0.17191262543201447,0.019420161843299866,0
00001169_000.png,0.18897271156311035,0.23107722401618958,0.042104512453079224,0
00024164_000.png,0.09380700439214706,0.6532794833183289,0.5594724789261818,1
00021346_000.png,0.6707028150558472,0.4256865382194519,-0.24501627683639526,0
00021627_005.png,0.16394491493701935,0.026275310665369034,-0.13766960427165031,0
00003810_000.png,0.2477651983499527,0.21231652796268463,-0.035448670387268066,0
00029881_000.png,0.2198520004749298,0.32958677411079407,0.10973477363586426,0
00011723_022.png,0.19343100488185883,0.24653981626033783,0.053108811378479004,0
00011678_002.png,0.031060172244906425,0.3773885667324066,0.3463283944875002,0
00003268_000.png,0.14865842461585999,0.41989538073539734,0.27123695611953735,0
00009998_000.png,0.5463218092918396,0.19674131274223328,-0.3495804965496063,0
00011211_008.png,0.6309896111488342,0.3490600287914276,-0.2819295823574066,0
00010992_003.png,0.11145047843456268,0.7314165830612183,0.6199661046266556,1
00021169_002.png,0.7964162826538086,0.6186525225639343,-0.17776376008987427,0
00012965_001.png,0.5033026933670044,0.7417638301849365,0.23846113681793213,0
00030704_000.png,0.06830785423517227,0.2295755296945572,0.16126767545938492,0
00004007_011.png,0.12957414984703064,0.7237284779548645,0.5941543281078339,1
00009867_004.png,0.49327436089515686,0.19341513514518738,-0.2998592257499695,0
00004238_006.png,0.11157666891813278,0.4308719336986542,0.3192952647805214,0
00002225_003.png,0.28083452582359314,0.631334662437439,0.3505001366138458,1
00006351_003.png,0.00879886094480753,0.4260871708393097,0.41728830989450216,0
00029003_000.png,0.7593368291854858,0.08884500712156296,-0.6704918220639229,0
00018561_000.png,0.1939936876296997,0.24469803273677826,0.05070434510707855,0
00007344_004.png,0.44582539796829224,0.35091426968574524,-0.094911128282547,0
00009409_000.png,0.27527979016304016,0.11477097868919373,-0.16050881147384644,0
00003717_002.png,0.1336769163608551,0.49100229144096375,0.35732537508010864,0
00011989_000.png,0.6187229752540588,0.12939651310443878,-0.48932646214962006,0
00013269_000.png,0.3070567846298218,0.4175247251987457,0.11046794056892395,0
00027079_005.png,0.29653626680374146,0.2131625860929489,-0.08337368071079254,0
00014392_002.png,0.1485401690006256,0.5534864068031311,0.4049462378025055,1
00022486_000.png,0.4629760682582855,0.6452494263648987,0.18227335810661316,1
00010198_003.png,0.2704431712627411,0.31654155254364014,0.04609838128089905,0
00013539_010.png,0.11394182592630386,0.3642902076244354,0.25034838169813156,0
00013992_019.png,0.34978222846984863,0.7700169086456299,0.42023468017578125,1
00008337_000.png,0.6098439693450928,0.39657458662986755,-0.21326938271522522,0
00021547_012.png,0.2533687353134155,0.40069884061813354,0.14733010530471802,0
00029596_016.png,0.5310999751091003,0.5017017126083374,-0.02939826250076294,0
00011515_000.png,0.23223569989204407,0.4355085790157318,0.20327287912368774,0
00015197_000.png,0.20119240880012512,0.3179279863834381,0.11673557758331299,0
00026057_005.png,0.09158112853765488,0.41510388255119324,0.32352275401353836,0
00015247_009.png,0.11366526037454605,0.33442994952201843,0.22076468914747238,0
00024334_000.png,0.4707261919975281,0.3529452681541443,-0.11778092384338379,0
00017950_002.png,0.4493802487850189,0.3249776065349579,-0.12440264225006104,0
00014892_000.png,0.2044069766998291,0.32670021057128906,0.12229323387145996,0
00022829_002.png,0.13421916961669922,0.160981222987175,0.02676205337047577,0
00027320_016.png,0.24739840626716614,0.5014231204986572,0.2540247142314911,1
00028864_004.png,0.6551709771156311,0.4517383575439453,-0.2034326195716858,0
00028991_000.png,0.16193819046020508,0.34166860580444336,0.17973041534423828,0
00020018_006.png,0.4218697249889374,0.18997520208358765,-0.23189452290534973,0
00029974_000.png,0.2586415708065033,0.2300814539194107,-0.02856011688709259,0
00004822_021.png,0.20655488967895508,0.28872498869895935,0.08217009902000427,0
00001787_011.png,0.6350718140602112,0.6941515803337097,0.059079766273498535,0
00021257_001.png,0.2249615341424942,0.5147596001625061,0.2897980660200119,1
00007465_001.png,0.3447345793247223,0.23417752981185913,-0.11055704951286316,0
00014406_000.png,0.391152560710907,0.5237122774124146,0.13255971670150757,1
00017669_004.png,0.8354690670967102,0.5617190003395081,-0.27375006675720215,0
00005564_002.png,0.275898277759552,0.39886629581451416,0.12296801805496216,0
00016140_000.png,0.28229421377182007,0.3211025893688202,0.03880837559700012,0
00011789_008.png,0.27980586886405945,0.23400971293449402,-0.04579615592956543,0
00012845_005.png,0.2225695699453354,0.29306653141975403,0.07049696147441864,0
00016134_005.png,0.6606419086456299,0.08601171523332596,-0.5746301934123039,0
00030609_023.png,0.282626748085022,0.8151172399520874,0.5324904918670654,1
00018126_004.png,0.19565199315547943,0.643303394317627,0.4476514011621475,1
00019525_000.png,0.42273586988449097,0.34280312061309814,-0.07993274927139282,0
00019895_000.png,0.23470167815685272,0.7181960940361023,0.4834944158792496,1
00007141_001.png,0.7762337327003479,0.14080145955085754,-0.6354322731494904,0
00011678_003.png,0.027989577502012253,0.3674960732460022,0.33950649574398994,0
00029219_000.png,0.28945034742355347,0.31934186816215515,0.029891520738601685,0
00002779_000.png,0.42786508798599243,0.29358208179473877,-0.13428300619125366,0
00004755_013.png,0.2660079300403595,0.5732060670852661,0.3071981370449066,1
00013539_009.png,0.33386293053627014,0.21392333507537842,-0.11993959546089172,0
00013077_014.png,0.35101205110549927,0.4951995313167572,0.14418748021125793,0
00019332_001.png,0.7858809232711792,0.3345370292663574,-0.4513438940048218,0
00023498_007.png,0.182556614279747,0.25889575481414795,0.07633914053440094,0
00029502_003.png,0.23634912073612213,0.6682888865470886,0.4319397658109665,1
00010530_012.png,0.28043150901794434,0.21505388617515564,-0.0653776228427887,0
00023272_002.png,0.287038654088974,0.3330462574958801,0.04600760340690613,0
00002058_000.png,0.48626071214675903,0.39153724908828735,-0.09472346305847168,0
00009798_010.png,0.20535896718502045,0.3366958796977997,0.13133691251277924,0
00000321_005.png,0.32014939188957214,0.3637033998966217,0.04355400800704956,0
00024991_000.png,0.10180289298295975,0.49979493021965027,0.3979920372366905,0
00030144_000.png,0.11336067318916321,0.19613923132419586,0.08277855813503265,0
00010018_000.png,0.38408687710762024,0.4699039161205292,0.08581703901290894,0
00013917_057.png,0.3250678777694702,0.4029845595359802,0.07791668176651001,0
00028162_002.png,0.30750468373298645,0.41893598437309265,0.1114313006401062,0
00009459_004.png,0.2795622944831848,0.2765814960002899,-0.0029807984828948975,0
00018467_001.png,0.12268245220184326,0.2945708632469177,0.17188841104507446,0
00019773_009.png,0.23237814009189606,0.36419054865837097,0.13181240856647491,0
00004316_008.png,0.5516266226768494,0.3975694179534912,-0.15405720472335815,0
00009838_001.png,0.14812155067920685,0.3575238883495331,0.20940233767032623,0
00029903_000.png,0.4927820861339569,0.11190473288297653,-0.3808773532509804,0
00012681_039.png,0.16858071088790894,0.4936094284057617,0.3250287175178528,0
00019517_000.png,0.2431136965751648,0.33087217807769775,0.08775848150253296,0
00002058_032.png,0.08066181093454361,0.3432556986808777,0.2625938877463341,0
00011888_000.png,0.2850395739078522,0.3000415861606598,0.015002012252807617,0
00011683_019.png,0.21499598026275635,0.4760206937789917,0.26102471351623535,0
00027199_003.png,0.2693861424922943,0.23866598308086395,-0.03072015941143036,0
00011190_005.png,0.24756334722042084,0.5883862972259521,0.3408229500055313,1
00002846_008.png,0.2442975789308548,0.27935945987701416,0.03506188094615936,0
00021728_000.png,0.055306755006313324,0.6107028722763062,0.5553961172699928,1
00010063_000.png,0.11919765919446945,0.06552032381296158,-0.053677335381507874,0
00010671_000.png,0.030507948249578476,0.09358395636081696,0.06307600811123848,0
00015425_005.png,0.37569552659988403,0.588830292224884,0.213134765625,1
00008027_008.png,0.0650024265050888,0.6776633262634277,0.6126608997583389,1
00027563_000.png,0.43736499547958374,0.14492081105709076,-0.292444184422493,0
00016743_023.png,0.21074384450912476,0.38965317606925964,0.1789093315601349,0
00008362_003.png,0.27888646721839905,0.24226175248622894,-0.036624714732170105,0
00019914_002.png,0.6214535236358643,0.7291816473007202,0.10772812366485596,0
00001970_001.png,0.6545275449752808,0.3317888379096985,-0.3227387070655823,0
00009281_006.png,0.03288889303803444,0.0919990986585617,0.05911020562052727,0
00025153_000.png,0.22397439181804657,0.5283868908882141,0.30441249907016754,1
00004699_000.png,0.17770831286907196,0.8370447754859924,0.6593364626169205,1
00015826_011.png,0.2106066793203354,0.4117361605167389,0.2011294811964035,0
00001371_001.png,0.2620694637298584,0.13756830990314484,-0.12450115382671356,0
00016807_022.png,0.5393018126487732,0.728291392326355,0.1889895796775818,0
00011683_049.png,0.2583259046077728,0.2207173854112625,-0.037608519196510315,0
00013207_000.png,0.7722456455230713,0.27116408944129944,-0.5010815560817719,0
00029634_000.png,0.5553306341171265,0.3849872052669525,-0.17034342885017395,0
00023706_000.png,0.4791179597377777,0.4048756957054138,-0.07424226403236389,0
00026683_014.png,0.6389829516410828,0.6875417828559875,0.048558831214904785,0
00008134_000.png,0.26649051904678345,0.1821892261505127,-0.08430129289627075,0
00011921_002.png,0.35521936416625977,0.4556048810482025,0.10038551688194275,0
00013641_007.png,0.47769537568092346,0.6947845816612244,0.2170892059803009,1
00026200_000.png,0.39712125062942505,0.32869210839271545,-0.0684291422367096,0
00015546_000.png,0.3561318814754486,0.362705260515213,0.006573379039764404,0
00002336_003.png,0.34321656823158264,0.4690886437892914,0.12587207555770874,0
00027809_005.png,0.26184916496276855,0.35733285546302795,0.0954836905002594,0
00000218_008.png,0.29394304752349854,0.8419303297996521,0.5479872822761536,1
00005609_001.png,0.32679811120033264,0.3030298352241516,-0.02376827597618103,0
00008063_000.png,0.23633095622062683,0.38408711552619934,0.1477561593055725,0
00013602_004.png,0.2525969445705414,0.5268070697784424,0.274210125207901,1
00014918_001.png,0.46707358956336975,0.25741761922836304,-0.2096559703350067,0
00021750_002.png,0.2579793930053711,0.16756683588027954,-0.09041255712509155,0
00012496_000.png,0.09473942965269089,0.37288811802864075,0.27814868837594986,0
00025323_000.png,0.09809188544750214,0.5774278044700623,0.4793359190225601,1
00019052_000.png,0.7210785746574402,0.223863884806633,-0.4972146898508072,0
00020796_001.png,0.3830374777317047,0.3317638337612152,-0.0512736439704895,0
00011211_004.png,0.18928425014019012,0.13591726124286652,-0.05336698889732361,0
00014470_003.png,0.3247033953666687,0.2209906280040741,-0.1037127673625946,0
00001253_002.png,0.4855939745903015,0.172451451420784,-0.3131425231695175,0
00009850_004.png,0.7198230028152466,0.5848382711410522,-0.13498473167419434,0
00025109_000.png,0.1507735252380371,0.34472545981407166,0.19395193457603455,0
00011997_006.png,0.44999220967292786,0.4655914604663849,0.015599250793457031,0
00023034_000.png,0.19999563694000244,0.32571151852607727,0.12571588158607483,0
00008067_014.png,0.26626595854759216,0.5665615797042847,0.3002956211566925,1
00007708_009.png,0.1858062744140625,0.3294413387775421,0.14363506436347961,0
00003862_000.png,0.12393239140510559,0.3540630638599396,0.23013067245483398,0
00015856_005.png,0.4474145770072937,0.2809189260005951,-0.1664956510066986,0
00003214_000.png,0.044956184923648834,0.16602087020874023,0.1210646852850914,0
00000290_002.png,0.07934494316577911,0.2292647659778595,0.14991982281208038,0
00028353_000.png,0.34369492530822754,0.29940739274024963,-0.044287532567977905,0
00007329_000.png,0.2882387936115265,0.2259836196899414,-0.06225517392158508,0
00018866_001.png,0.11935942620038986,0.3674512505531311,0.24809182435274124,0
00003395_002.png,0.1373790055513382,0.4086095988750458,0.2712305933237076,0
00011449_000.png,0.4422760009765625,0.3319743275642395,-0.110301673412323,0
00006055_001.png,0.06530341506004333,0.2578237056732178,0.19252029061317444,0
00012139_000.png,0.3987955152988434,0.0865500345826149,-0.3122454807162285,0
00001178_000.png,0.6699917316436768,0.09597369283437729,-0.5740180388092995,0
00016065_000.png,0.1166824921965599,0.16432708501815796,0.04764459282159805,0
00023531_000.png,0.631513774394989,0.29660964012145996,-0.33490413427352905,0
00016094_005.png,0.1370171159505844,0.2878100574016571,0.1507929414510727,0
00026230_001.png,0.45483556389808655,0.12521402537822723,-0.3296215385198593,0
00004344_042.png,0.2861921489238739,0.7967861294746399,0.510593980550766,1
00027416_006.png,0.6435875296592712,0.384976863861084,-0.25861066579818726,0
00002580_010.png,0.5016665458679199,0.6812483668327332,0.17958182096481323,0
00006401_000.png,0.3186350464820862,0.5426177382469177,0.22398269176483154,1
00010535_004.png,0.638342022895813,0.6970266103744507,0.058684587478637695,0
00018786_000.png,0.45175978541374207,0.3722938299179077,-0.07946595549583435,0
00026520_001.png,0.45677533745765686,0.15919485688209534,-0.2975804805755615,0
00019900_001.png,0.47969067096710205,0.22462627291679382,-0.2550643980503082,0
00010585_009.png,0.15271532535552979,0.27290451526641846,0.12018918991088867,0
00004316_007.png,0.40902960300445557,0.427444726228714,0.018415123224258423,0
00000824_000.png,0.44662752747535706,0.3583146631717682,-0.08831286430358887,0
00008370_001.png,0.1718880981206894,0.1756424903869629,0.0037543922662734985,0
00021057_002.png,0.5263065695762634,0.4257805049419403,-0.10052606463432312,0
00013188_000.png,0.6658228039741516,0.8221160173416138,0.15629321336746216,0
00007482_018.png,0.457077294588089,0.05507511645555496,-0.402002178132534,0
00004922_001.png,0.09432803839445114,0.14001472294330597,0.04568668454885483,0
00000244_001.png,0.3564724624156952,0.5587896704673767,0.20231720805168152,1
00005921_000.png,0.44611939787864685,0.19491904973983765,-0.2512003481388092,0
00020674_000.png,0.18572819232940674,0.22194799780845642,0.03621980547904968,0
00010267_000.png,0.5885646343231201,0.22821544110774994,-0.3603491932153702,0
00011211_003.png,0.17061026394367218,0.3778482973575592,0.20723803341388702,0
00011338_008.png,0.3863449692726135,0.30316197872161865,-0.08318299055099487,0
00005750_022.png,0.6773313283920288,0.5631559491157532,-0.11417537927627563,0
00027788_000.png,0.2339218258857727,0.10476291179656982,-0.12915891408920288,0
00015406_004.png,0.2946294844150543,0.7581056952476501,0.4634762108325958,1
00012496_004.png,0.13737808167934418,0.7193956971168518,0.5820176154375076,1
00020319_004.png,0.303595632314682,0.585677444934845,0.28208181262016296,1
00006745_002.png,0.47110792994499207,0.7388249635696411,0.26771703362464905,1
00017698_010.png,0.8228961825370789,0.3476322293281555,-0.47526395320892334,0
00026690_000.png,0.22429020702838898,0.41240301728248596,0.18811281025409698,0
00001398_004.png,0.3090296983718872,0.36848917603492737,0.05945947766304016,0
00004470_004.png,0.07189558446407318,0.47396114468574524,0.40206556022167206,0
00005778_007.png,0.12540607154369354,0.6713690757751465,0.5459630042314529,1
00013077_004.png,0.19548095762729645,0.5742672085762024,0.37878625094890594,1
00027833_016.png,0.07013586163520813,0.1522682160139084,0.08213235437870026,0
00019354_001.png,0.1880923956632614,0.11084985733032227,-0.07724253833293915,0
00010670_001.png,0.34214097261428833,0.16852837800979614,-0.1736125946044922,0
00012313_000.png,0.37807536125183105,0.7984955906867981,0.42042022943496704,1
00004893_076.png,0.767068088054657,0.18908894062042236,-0.5779791474342346,0
00014526_001.png,0.04171339422464371,0.6078932881355286,0.5661798939108849,1
00014414_001.png,0.08346746861934662,0.17090052366256714,0.08743305504322052,0
00016550_010.png,0.16334179043769836,0.29974186420440674,0.13640007376670837,0
00026137_003.png,0.2174624502658844,0.2151600420475006,-0.002302408218383789,0
00027047_001.png,0.26708874106407166,0.6212389469146729,0.3541502058506012,1
00026493_000.png,0.1563062071800232,0.2962873876094818,0.13998118042945862,0
00029850_000.png,0.36031752824783325,0.4741923213005066,0.11387479305267334,0
00010752_011.png,0.81255042552948,0.23319189250469208,-0.5793585330247879,0
00005564_006.png,0.4642433524131775,0.2693660259246826,-0.19487732648849487,0
00010605_001.png,0.1813666820526123,0.3451365828514099,0.1637699007987976,0
00012487_006.png,0.25783297419548035,0.6973302364349365,0.4394972622394562,1
00002502_004.png,0.1784338653087616,0.278231680393219,0.0997978150844574,0
00004527_000.png,0.0750327780842781,0.4523392915725708,0.3773065134882927,0
00011393_000.png,0.7531846761703491,0.32642480731010437,-0.42675986886024475,0
00001823_000.png,0.3587684631347656,0.22046373784542084,-0.1383047252893448,0
00019856_000.png,0.20611989498138428,0.3353416621685028,0.12922176718711853,0
00013472_003.png,0.5064567923545837,0.09177736192941666,-0.4146794304251671,0
00006001_000.png,0.19094063341617584,0.27161169052124023,0.08067105710506439,0
00007717_005.png,0.24400906264781952,0.2327062487602234,-0.01130281388759613,0
00019350_000.png,0.22662383317947388,0.3488011062145233,0.12217727303504944,0
00013992_000.png,0.1263367384672165,0.22815386950969696,0.10181713104248047,0
00017403_001.png,0.1709195226430893,0.7475724220275879,0.5766528993844986,1
00030707_000.png,0.03352421522140503,0.3974595069885254,0.36393529176712036,0
00011268_000.png,0.2562427818775177,0.06325314939022064,-0.19298963248729706,0
00007604_000.png,0.45567357540130615,0.49978479743003845,0.0441112220287323,0
00013890_003.png,0.142621248960495,0.4975431263446808,0.3549218773841858,0
00006469_004.png,0.7807760834693909,0.23269416391849518,-0.5480819195508957,0
00009544_000.png,0.502000629901886,0.3129197657108307,-0.1890808641910553,0
00030229_000.png,0.1689889132976532,0.4261150360107422,0.257126122713089,0
00003803_011.png,0.2326529175043106,0.7629255056381226,0.530272588133812,1
00016637_000.png,0.3713736832141876,0.3055479824542999,-0.0658257007598877,0
00021627_004.png,0.4243670701980591,0.20122957229614258,-0.2231374979019165,0
00029866_014.png,0.06439964473247528,0.669874906539917,0.6054752618074417,1
00016134_011.png,0.5935323238372803,0.7084789872169495,0.11494666337966919,0
00022881_000.png,0.3547270596027374,0.5864426493644714,0.231715589761734,1
00019805_010.png,0.1731846183538437,0.6649057865142822,0.49172116816043854,1
00006282_005.png,0.6789711117744446,0.7257683873176575,0.04679727554321289,0
00007978_000.png,0.1542741060256958,0.11535022407770157,-0.03892388194799423,0
00007321_012.png,0.2623557150363922,0.2923981845378876,0.03004246950149536,0
00021057_001.png,0.5426676869392395,0.44991734623908997,-0.09275034070014954,0
00026691_001.png,0.4145776331424713,0.2027559131383896,-0.21182172000408173,0
00004556_004.png,0.08912152796983719,0.2488241344690323,0.1597026064991951,0
00015477_000.png,0.05377460643649101,0.25630810856819153,0.20253350213170052,0
00013849_018.png,0.15965808928012848,0.616209089756012,0.4565510004758835,1
00023688_004.png,0.1491294652223587,0.41638946533203125,0.26726000010967255,0
00022764_014.png,0.29579612612724304,0.3966251015663147,0.10082897543907166,0
00013263_000.png,0.6290474534034729,0.019291812554001808,-0.6097556408494711,0
00003953_001.png,0.108741395175457,0.35107743740081787,0.24233604222536087,0
00001069_000.png,0.09504438191652298,0.28667616844177246,0.19163178652524948,0
00002056_001.png,0.198865607380867,0.2870762348175049,0.08821062743663788,0
00008287_003.png,0.49251338839530945,0.580819308757782,0.08830592036247253,1
00008615_000.png,0.15045034885406494,0.3087407350540161,0.15829038619995117,0
00011743_000.png,0.11831820011138916,0.36355170607566833,0.24523350596427917,0
